"FMTNAME","START","LABEL"
"huseppX",3,"Used: Not in past 12 months"
"huseppX",4,"Never used"
"huseppX",99,"Use unknown"
"huseppr1X",1,"Yes"
"huseppr1X",2,"No"
"huseppr1X",99,"Unknown"
"huseppr1X",-1,"NIU"
"huseppr2X",1,"Yes"
"huseppr2X",2,"No"
"huseppr2X",99,"Unknown"
"huseppr2X",-1,"NIU"
"huseppr3X",1,"Yes"
"huseppr3X",2,"No"
"huseppr3X",99,"Unknown"
"huseppr3X",-1,"NIU"
"huseppr4X",1,"Yes"
"huseppr4X",2,"No"
"huseppr4X",99,"Unknown"
"huseppr4X",-1,"NIU"
"huseppr5X",1,"Yes"
"huseppr5X",2,"No"
"huseppr5X",99,"Unknown"
"huseppr5X",-1,"NIU"
"huseppr6X",1,"Yes"
"huseppr6X",2,"No"
"huseppr6X",99,"Unknown"
"huseppr6X",-1,"NIU"
"huseppr7X",1,"Yes"
"huseppr7X",2,"No"
"huseppr7X",99,"Unknown"
"huseppr7X",-1,"NIU"
"husepprmX",1,"To put money in a safe place"
"husepprmX",2,"To pay for everyday purchases or pay bills"
"husepprmX",3,"To save money for the future"
"husepprmX",4,"To receive payments"
"husepprmX",5,"To send or give money"
"husepprmX",6,"To control spending"
"husepprmX",7,"Other"
"husepprmX",99,"Unknown"
"husepprmX",-1,"NIU"
"husepwnX",1,"Used: In past 30 days"
"husepwnX",2,"Used: Not in past 30 days but in past 12 months"
"husepwnX",3,"Used: Not in past 12 months"
"husepwnX",4,"Never used"
"husepwnX",99,"Use unknown"
"usepwnrsnX",1,"Banks do not have small loans"
"usepwnrsnX",2,"The pawn shop service is more convenient"
"usepwnrsnX",3,"It is easier to get money from a pawn shop than to qualify for a bank loan"
"usepwnrsnX",4,"More comfortable at a pawn shop than at a bank"
"usepwnrsnX",5,"Do not qualify for a bank loan"
"usepwnrsnX",6,"Other"
"usepwnrsnX",99,"Unknown"
"usepwnrsnX",-1,"NIU"
"epwnrsnv2X",1,"Banks do not make small dollar loans"
"epwnrsnv2X",2,"The pawn shop has more convenient hours or location"
"epwnrsnv2X",3,"It is easier and faster to get money from a pawn shop than to qualify for a bank loan"
"epwnrsnv2X",4,"The pawn shop feels more comfortable than a bank"
"epwnrsnv2X",5,"Do not qualify for a bank loan"
"epwnrsnv2X",6,"Do not trust banks"
"epwnrsnv2X",7,"Other"
"epwnrsnv2X",99,"Unknown"
"epwnrsnv2X",-1,"NIU"
"huseralX",1,"Used: In past 30 days"
"huseralX",2,"Used: Not in past 30 days but in past 12 months"
"huseralX",3,"Used: Not in past 12 months"
"huseralX",4,"Never used"
"huseralX",99,"Use unknown"
"husermX",1,"Used: In past 30 days"
"husermX",2,"Used: Not in past 30 days but in past 12 months"
"husermX",3,"Used: Not in past 12 months"
"husermX",4,"Never used"
"husermX",99,"Use unknown"
"sermrsnv2X",1,"Banks do not send money abroad"
"sermrsnv2X",2,"The money gets there faster"
"sermrsnv2X",3,"The place to give or send money has more convenient hours or location"
"sermrsnv2X",4,"A bank charges more to send money abroad"
"sermrsnv2X",5,"The place to give or send money feels more comfortable than a bank"
"sermrsnv2X",6,"Do not have a bank account"
"sermrsnv2X",7,"Do not trust banks"
"sermrsnv2X",8,"Other"
"sermrsnv2X",99,"Unknown"
"sermrsnv2X",-1,"NIU"
"husertoX",1,"Used: In past 30 days"
"husertoX",2,"Used: Not in past 30 days but in past 12 months"
"husertoX",3,"Used: Not in past 12 months"
"husertoX",4,"Never used"
"husertoX",99,"Use unknown"
"husespyrlX",1,"Receives payment on payroll card"
"husespyrlX",2,"Does not receive payment on payroll card"
"husespyrlX",99,"Unknown"
"huspnishX",0,"Spanish is not only language spoken"
"huspnishX",1,"Spanish is only language spoken"
"pagegrpX",1,"15 to 24 years"
"pagegrpX",2,"25 to 34 years"
"pagegrpX",3,"35 to 44 years"
"pagegrpX",4,"45 to 54 years"
"pagegrpX",5,"55 to 64 years"
"pagegrpX",6,"65 years or more"
"age25to64X",1,"Disabled, age 25 to 64"
"age25to64X",2,"Not disabled, age 25 to 64"
"age25to64X",99,"Not applicable (not age 25 to 64)"
"peducgrpX",1,"No high school diploma"
"peducgrpX",2,"High school diploma"
"peducgrpX",3,"Some college"
"peducgrpX",4,"College degree"
"pempstatX",1,"Employed"
"pempstatX",2,"Unemployed"
"pempstatX",3,"Not in labor force"
"pnativX",1,"U.S.-born"
"pnativX",2,"Foreign-born citizen"
"pnativX",3,"Foreign-born non-citizen"
"pnativ2X",1,"Native (born in U.S., in U.S. territory, or abroad of U.S. parent)"
"pnativ2X",2,"Foreign-born citizen or non-citizen"
"praceethX",1,"Black"
"praceethX",2,"Hispanic"
"praceethX",3,"Asian"
"praceethX",4,"American Indian/Alaskan"
"praceethX",5,"Hawaiian/Pacific Islander"
"praceethX",6,"White"
"praceethX",7,"Other"
"praceeth2X",1,"Black"
"praceeth2X",2,"Hispanic"
"praceeth2X",3,"Asian"
"praceeth2X",4,"White"
"praceeth2X",5,"Other"
"hbnktransX",1,"Longer term unbanked"
"hbnktransX",2,"Recently unbanked"
"hbnktransX",3,"Recently banked"
"hbnktransX",4,"Longer term banked"
"hbnktransX",-1,"NIU"
"nktransv2X",1,"Longer term unbanked"
"nktransv2X",2,"Recently unbanked"
"nktransv2X",3,"Recently banked"
"nktransv2X",4,"Longer term banked"
"nktransv2X",-1,"NIU"
"hafsunbnkX",1,"Unbanked and used AFS in past 12 months"
"hafsunbnkX",2,"Underbanked (banked and used AFS in past 12 months)"
"hafsunbnkX",-1,"NIU"
"ranchstatX",1,"Bank teller only"
"ranchstatX",2,"Bank teller and other methods used"
"ranchstatX",3,"No bank teller but other methods used"
"ranchstatX",-1,"NIU"
"hlivwfamX",1,"Yes"
"hlivwfamX",0,"No"
"ivwnonfamX",1,"Yes"
"ivwnonfamX",0,"No"
"wfam_millX",1,"Yes"
"wfam_millX",0,"No"
"nfam_millX",1,"Yes"
"nfam_millX",0,"No"
"pgenX",1,"Silent or earlier generation"
"pgenX",2,"Boomer"
"pgenX",3,"GenX"
"pgenX",4,"Millennial"
"pgenX",5,"Post-millennial"
"unbnkr1v3X",1,"Yes"
"unbnkr1v3X",2,"No"
"unbnkr1v3X",99,"Unknown"
"unbnkr1v3X",-1,"NIU"
"unbnkr2v3X",1,"Yes"
"unbnkr2v3X",2,"No"
"unbnkr2v3X",99,"Unknown"
"unbnkr2v3X",-1,"NIU"
"unbnkr3v3X",1,"Yes"
"unbnkr3v3X",2,"No"
"unbnkr3v3X",99,"Unknown"
"unbnkr3v3X",-1,"NIU"
"unbnkr4v3X",1,"Yes"
"unbnkr4v3X",2,"No"
"unbnkr4v3X",99,"Unknown"
"unbnkr4v3X",-1,"NIU"
"unbnkr5v3X",1,"Yes"
"unbnkr5v3X",2,"No"
"unbnkr5v3X",99,"Unknown"
"unbnkr5v3X",-1,"NIU"
"unbnkr6v3X",1,"Yes"
"unbnkr6v3X",2,"No"
"unbnkr6v3X",99,"Unknown"
"unbnkr6v3X",-1,"NIU"
"unbnkr7v3X",1,"Yes"
"unbnkr7v3X",2,"No"
"unbnkr7v3X",99,"Unknown"
"unbnkr7v3X",-1,"NIU"
"unbnkr8v3X",1,"Yes"
"unbnkr8v3X",2,"No"
"unbnkr8v3X",99,"Unknown"
"unbnkr8v3X",-1,"NIU"
"unbnkr9v3X",1,"Yes"
"unbnkr9v3X",2,"No"
"unbnkr9v3X",99,"Unknown"
"unbnkr9v3X",-1,"NIU"
"nbnkr10v3X",1,"Yes"
"nbnkr10v3X",2,"No"
"nbnkr10v3X",99,"Unknown"
"nbnkr10v3X",-1,"NIU"
"unbnkrmv3X",1,"Inconvenient hours"
"unbnkrmv3X",2,"Inconvenient locations"
"unbnkrmv3X",3,"Account fees too high"
"unbnkrmv3X",4,"Account fees unpredictable"
"unbnkrmv3X",5,"Banks do not offer needed products or services"
"unbnkrmv3X",6,"Do not trust banks"
"unbnkrmv3X",7,"Do not have enough money to keep in account"
"unbnkrmv3X",8,"Avoiding bank gives more privacy"
"unbnkrmv3X",9,"ID, credit, or former bank account problems"
"unbnkrmv3X",10,"Other reason"
"unbnkrmv3X",99,"Unknown "
"unbnkrmv3X",-1,"NIU"
"bnkintsrvX",1,"Very interested"
"bnkintsrvX",2,"Somewhat interested"
"bnkintsrvX",3,"Not at all interested"
"bnkintsrvX",98,"Unknown: Do not know/Refused"
"bnkintsrvX",99,"Unknown: Dropped out"
"huse12ppX",1,"Yes"
"huse12ppX",2,"No"
"huse12ppX",99,"Unknown"
"hppwhere1X",1,"Yes"
"hppwhere1X",2,"No"
"hppwhere1X",99,"Unknown"
"hppwhere1X",-1,"NIU"
"hppwhere2X",1,"Yes"
"hppwhere2X",2,"No"
"hppwhere2X",99,"Unknown"
"hppwhere2X",-1,"NIU"
"hppwhere3X",1,"Yes"
"hppwhere3X",2,"No"
"hppwhere3X",99,"Unknown"
"hppwhere3X",-1,"NIU"
"hppwhere4X",1,"Yes"
"hppwhere4X",2,"No"
"hppwhere4X",99,"Unknown"
"hppwhere4X",-1,"NIU"
"hppwhere5X",1,"Yes"
"hppwhere5X",2,"No"
"hppwhere5X",99,"Unknown"
"hppwhere5X",-1,"NIU"
"hppwhere6X",1,"Yes"
"hppwhere6X",2,"No"
"hppwhere6X",99,"Unknown"
"hppwhere6X",-1,"NIU"
"ppwhere99X",1,"Yes"
"ppwhere99X",2,"No"
"ppwhere99X",-1,"NIU"
"ppgovrsn1X",1,"Yes"
"ppgovrsn1X",2,"No"
"ppgovrsn1X",99,"Unknown"
"ppgovrsn1X",-1,"NIU"
"ppgovrsn2X",1,"Yes"
"ppgovrsn2X",2,"No"
"ppgovrsn2X",99,"Unknown"
"ppgovrsn2X",-1,"NIU"
"ppgovrsn3X",1,"Yes"
"ppgovrsn3X",2,"No"
"ppgovrsn3X",99,"Unknown"
"ppgovrsn3X",-1,"NIU"
"ppgovrsn4X",1,"Yes"
"ppgovrsn4X",2,"No"
"ppgovrsn4X",99,"Unknown"
"ppgovrsn4X",-1,"NIU"
"huse12ccX",1,"Yes"
"huse12ccX",2,"No"
"huse12ccX",99,"Unknown"
"huse12moX",1,"Yes"
"huse12moX",2,"No"
"huse12moX",99,"Unknown"
"huse12pdlX",1,"Yes"
"huse12pdlX",2,"No"
"huse12pdlX",99,"Unknown"
"huse12pwnX",1,"Yes"
"huse12pwnX",2,"No"
"huse12pwnX",99,"Unknown"
"huse12ralX",1,"Yes"
"huse12ralX",2,"No"
"huse12ralX",99,"Unknown"
"huse12rtoX",1,"Yes"
"huse12rtoX",2,"No"
"huse12rtoX",99,"Unknown"
"huse12atlX",1,"Yes"
"huse12atlX",2,"No"
"huse12atlX",99,"Unknown"
"se12rmanyX",1,"Yes"
"se12rmanyX",2,"No"
"se12rmanyX",99,"Unknown"
"se12rmbnkX",1,"Yes"
"se12rmbnkX",2,"No"
"se12rmbnkX",99,"Unknown"
"htyprmbnkX",1,"Yes"
"htyprmbnkX",2,"No"
"htyprmbnkX",99,"Unknown"
"huse12rmX",1,"Yes"
"huse12rmX",2,"No"
"huse12rmX",99,"Unknown"
"typrmnbnkX",1,"Yes"
"typrmnbnkX",2,"No"
"typrmnbnkX",99,"Unknown"
"e12rmtypeX",1,"Used nonbank (and not bank)"
"e12rmtypeX",2,"Used nonbank and bank"
"e12rmtypeX",3,"Used bank (and not nonbank)"
"e12rmtypeX",4,"Sent, place unknown"
"e12rmtypeX",5,"Did not send"
"e12rmtypeX",6,"Unknown"
"typrmtypeX",1,"Nonbank only"
"typrmtypeX",2,"Nonbank and bank"
"typrmtypeX",3,"Bank only"
"typrmtypeX",4,"Sent in past 12 months but not in typical month"
"typrmtypeX",5,"Did not send in past 12 months"
"typrmtypeX",6,"Unknown"
"pincchkmoX",1,"Yes"
"pincchkmoX",2,"No"
"pincchkmoX",-1,"NIU"
"pincddbnkX",1,"Yes"
"pincddbnkX",2,"No"
"pincddbnkX",-1,"NIU"
"ypincddppX",1,"Yes"
"ypincddppX",2,"No"
"ypincddppX",98,"Missing"
"ypincddppX",-1,"NIU"
"ypinccashX",1,"Yes"
"ypinccashX",2,"No"
"ypinccashX",-1,"NIU"
"typincothX",1,"Yes"
"typincothX",2,"No"
"typincothX",98,"Missing"
"typincothX",-1,"NIU"
"htypincccX",1,"Yes"
"htypincccX",2,"No"
"htypincccX",-1,"NIU"
"ypincnoneX",1,"Yes"
"ypincnoneX",2,"No"
"ypincnoneX",-1,"NIU"
"ypincbnkaX",1,"Yes"
"ypincbnkaX",2,"No"
"ypincbnkaX",-1,"NIU"
"ypincbnkoX",1,"Yes"
"ypincbnkoX",2,"No"
"ypincbnkoX",-1,"NIU"
"yppaycashX",1,"Yes"
"yppaycashX",2,"No"
"yppaycashX",-1,"NIU"
"paybnkchkX",1,"Yes"
"paybnkchkX",2,"No"
"paybnkchkX",-1,"NIU"
"ppaybnkdcX",1,"Yes"
"ppaybnkdcX",2,"No"
"ppaybnkdcX",-1,"NIU"
"htyppayccX",1,"Yes"
"htyppayccX",2,"No"
"htyppayccX",-1,"NIU"
"htyppayppX",1,"Yes"
"htyppayppX",2,"No"
"htyppayppX",-1,"NIU"
"ppaybnkbpX",1,"Yes"
"ppaybnkbpX",2,"No"
"ppaybnkbpX",-1,"NIU"
"paynbnkmoX",1,"Yes"
"paynbnkmoX",2,"No"
"paynbnkmoX",-1,"NIU"
"ppaybnkmoX",1,"Yes"
"ppaybnkmoX",2,"No"
"ppaybnkmoX",-1,"NIU"
"typpayothX",1,"Yes"
"typpayothX",2,"No"
"typpayothX",-1,"NIU"
"htyppaymX",1,"Cash"
"htyppaymX",2,"Personal check"
"htyppaymX",3,"Debit card"
"htyppaymX",4,"Credit card"
"htyppaymX",5,"Prepaid card"
"htyppaymX",6,"Electronic payment from bank account"
"htyppaymX",7,"Nonbank money order"
"htyppaymX",8,"Bank money order or cashiers check"
"htyppaymX",9,"Other"
"htyppaymX",99,"Unknown"
"htyppaymX",-1,"NIU"
"yppaynoneX",1,"Yes"
"yppaynoneX",2,"No"
"yppaynoneX",-1,"NIU"
"yppaybnkaX",1,"Yes"
"yppaybnkaX",2,"No"
"yppaybnkaX",-1,"NIU"
"yppaybnkoX",1,"Yes"
"yppaybnkoX",2,"No"
"yppaybnkoX",-1,"NIU"
"htypbnkoX",1,"Yes"
"htypbnkoX",2,"No"
"htypbnkoX",-1,"NIU"
"pbnkoafscX",1,"Used only banks, no AFS credit"
"pbnkoafscX",2,"Used only banks, used AFS credit"
"pbnkoafscX",3,"Did not use only banks, no AFS credit"
"pbnkoafscX",4,"Did not use only banks, used AFS credit"
"pbnkoafscX",-1,"NIU"
"hcred12ccX",1,"Yes"
"hcred12ccX",2,"No"
"hcred12ccX",-1,"NIU"
"cred12bnkX",1,"Yes"
"cred12bnkX",2,"No"
"cred12bnkX",-1,"NIU"
"ed12bnkv2X",1,"Yes"
"ed12bnkv2X",2,"No"
"ed12bnkv2X",-1,"NIU"
"ccorbnkX",1,"Yes"
"ccorbnkX",2,"No"
"ccorbnkX",-1,"NIU"
"d12newappX",1,"Yes"
"d12newappX",2,"No"
"d12newappX",-1,"NIU"
"d12deniedX",1,"Yes"
"d12deniedX",2,"No"
"d12deniedX",-1,"NIU"
"deniedcX",1,"Yes"
"deniedcX",2,"No"
"deniedcX",-1,"NIU"
"discourX",1,"Yes"
"discourX",2,"No"
"discourX",-1,"NIU"
"red12grpsX",1,"Bank credit only"
"red12grpsX",2,"Bank and nonbank credit"
"red12grpsX",3,"Nonbank credit only"
"red12grpsX",4,"No credit"
"red12grpsX",-1,"NIU"
"hsav12X",1,"Yes"
"hsav12X",2,"No"
"hsav12X",-1,"NIU"
"sav12typ1X",1,"Yes"
"sav12typ1X",2,"No"
"sav12typ1X",99,"Unknown"
"sav12typ1X",-1,"NIU"
"sav12typ2X",1,"Yes"
"sav12typ2X",2,"No"
"sav12typ2X",99,"Unknown"
"sav12typ2X",-1,"NIU"
"sav12typ3X",1,"Yes"
"sav12typ3X",2,"No"
"sav12typ3X",99,"Unknown"
"sav12typ3X",-1,"NIU"
"sav12typ4X",1,"Yes"
"sav12typ4X",2,"No"
"sav12typ4X",99,"Unknown"
"sav12typ4X",-1,"NIU"
"sav12typ5X",1,"Yes"
"sav12typ5X",2,"No"
"sav12typ5X",99,"Unknown"
"sav12typ5X",-1,"NIU"
"sav12typ6X",1,"Yes"
"sav12typ6X",2,"No"
"sav12typ6X",99,"Unknown"
"sav12typ6X",-1,"NIU"
"sav12typ7X",1,"Yes"
"sav12typ7X",2,"No"
"sav12typ7X",99,"Unknown"
"sav12typ7X",-1,"NIU"
"av12typ99X",1,"Yes"
"av12typ99X",2,"No"
"av12typ99X",-1,"NIU"
"hincvolX",1,"Income was about the same each month"
"hincvolX",2,"Income varied somewhat from month to month"
"hincvolX",3,"Income varied a lot from month to month"
"hincvolX",99,"Unknown"
"hincvol2X",1,"Income was about the same each month"
"hincvol2X",2,"Income varied somewhat or a lot from month to month"
"hincvol2X",99,"Unknown"
"hbilldqX",1,"Yes"
"hbilldqX",2,"No"
"hbilldqX",99,"Unknown"
"hfinfobnkX",1,"Yes"
"hfinfobnkX",2,"No"
"hfinfobnkX",99,"Unknown"
"hfineduX",1,"Yes"
"hfineduX",2,"No"
"hfineduX",99,"Unknown"
"hfinedbnkX",1,"Yes"
"hfinedbnkX",2,"No"
"hfinedbnkX",99,"Unknown"
"hfinedbnkX",-1,"NIU"
"hintaccv2X",1,"Has access"
"hintaccv2X",2,"Does not have access"
"hintaccv2X",99,"Unknown"
"use12afstX",1,"Yes"
"use12afstX",2,"No"
"use12afstX",99,"Unknown"
"use12afscX",1,"Yes"
"use12afscX",2,"No"
"use12afscX",99,"Unknown"
"huse12afsX",1,"Yes"
"huse12afsX",2,"No"
"huse12afsX",99,"Unknown"
"e12afsnbrX",0,"Used 0 AFS"
"e12afsnbrX",1,"Used 1 AFS"
"e12afsnbrX",2,"Used 2 AFS"
"e12afsnbrX",3,"Used 3 or more AFS"
"e12afsnbrX",99,"Unknown"
"afstypeX",1,"Used only transaction AFS"
"afstypeX",2,"Used transaction and credit AFS"
"afstypeX",3,"Used only credit AFS "
"afstypeX",4,"Did not use any AFS in past 12 months"
"afstypeX",98,"AFS used, type unknown"
"afstypeX",99,"Use unknown"
"hinutypX",1,"Yes"
"hinutypX",2,"No"
"hinutypv2X",1,"Yes"
"hinutypv2X",2,"No"
"hinucredX",1,"Yes"
"hinucredX",2,"No"
"hinuecX",1,"Yes"
"hinuecX",2,"No"
"hinulearnX",1,"Yes"
"hinulearnX",2,"No"
"hbnkbrgoX",1,"Yes"
"hbnkbrgoX",2,"No"
"hbnkbrgoX",-1,"NIU"
"bnkbrgofqX",1,"1 to 4 times "
"bnkbrgofqX",2,"5 to 9 times "
"bnkbrgofqX",3,"10 or more times "
"bnkbrgofqX",4,"Visited bank branch, frequency unknown"
"bnkbrgofqX",5,"Did not visit bank branch in past 12 months"
"bnkbrgofqX",-1,"NIU"
"kbrgofq_cX",1,"1 to 4 times "
"kbrgofq_cX",2,"5 to 9 times "
"kbrgofq_cX",3,"10 or more times "
"kbrgofq_cX",4,"Frequency unknown"
"kbrgofq_cX",-1,"NIU"
"bnkmobv2aX",1,"Yes"
"bnkmobv2aX",2,"No"
"bnkmobv2aX",99,"Unknown"
"bnkmobv2aX",-1,"NIU"
"bnkmobv2bX",1,"Yes"
"bnkmobv2bX",2,"No"
"bnkmobv2bX",99,"Unknown"
"bnkmobv2bX",-1,"NIU"
"bnkmobv2cX",1,"Yes"
"bnkmobv2cX",2,"No"
"bnkmobv2cX",99,"Unknown"
"bnkmobv2cX",-1,"NIU"
"bnkmobv2dX",1,"Yes"
"bnkmobv2dX",2,"No"
"bnkmobv2dX",99,"Unknown"
"bnkmobv2dX",-1,"NIU"
"bnkmobv2eX",1,"Yes"
"bnkmobv2eX",2,"No"
"bnkmobv2eX",99,"Unknown"
"bnkmobv2eX",-1,"NIU"
"bnkmobv2fX",1,"Yes"
"bnkmobv2fX",2,"No"
"bnkmobv2fX",99,"Unknown"
"bnkmobv2fX",-1,"NIU"
"bnkmobv2gX",1,"Yes"
"bnkmobv2gX",2,"No"
"bnkmobv2gX",99,"Unknown"
"bnkmobv2gX",-1,"NIU"
"kmobv2a_cX",1,"Yes"
"kmobv2a_cX",2,"No"
"kmobv2a_cX",99,"Unknown"
"kmobv2a_cX",-1,"NIU"
"kmobv2b_cX",1,"Yes"
"kmobv2b_cX",2,"No"
"kmobv2b_cX",99,"Unknown"
"kmobv2b_cX",-1,"NIU"
"kmobv2c_cX",1,"Yes"
"kmobv2c_cX",2,"No"
"kmobv2c_cX",99,"Unknown"
"kmobv2c_cX",-1,"NIU"
"kmobv2d_cX",1,"Yes"
"kmobv2d_cX",2,"No"
"kmobv2d_cX",99,"Unknown"
"kmobv2d_cX",-1,"NIU"
"kmobv2e_cX",1,"Yes"
"kmobv2e_cX",2,"No"
"kmobv2e_cX",99,"Unknown"
"kmobv2e_cX",-1,"NIU"
"kmobv2f_cX",1,"Yes"
"kmobv2f_cX",2,"No"
"kmobv2f_cX",99,"Unknown"
"kmobv2f_cX",-1,"NIU"
"kmobv2g_cX",1,"Yes"
"kmobv2g_cX",2,"No"
"kmobv2g_cX",99,"Unknown"
"kmobv2g_cX",-1,"NIU"
"se12oafscX",1,"Yes"
"se12oafscX",2,"No"
"se12oafscX",99,"Unknown"
"se12oafscX",-1,"NIU"
"hcred12scX",1,"Yes"
"hcred12scX",2,"No"
"hcred12scX",-1,"NIU"
"cred12carX",1,"Yes"
"cred12carX",2,"No"
"cred12carX",-1,"NIU"
"red12hmlnX",1,"Yes"
"red12hmlnX",2,"No"
"red12hmlnX",-1,"NIU"
"hcred12slX",1,"Yes"
"hcred12slX",2,"No"
"hcred12slX",-1,"NIU"
"cred12othX",1,"Yes"
"cred12othX",2,"No"
"cred12othX",-1,"NIU"
"cred12anyX",1,"Yes"
"cred12anyX",2,"No"
"cred12anyX",-1,"NIU"
"red12noneX",1,"Yes"
"red12noneX",2,"No"
"red12noneX",-1,"NIU"
"ankstatv4X",1,"Unbanked"
"ankstatv4X",2,"Banked: Underbanked"
"ankstatv4X",3,"Banked: Fully banked"
"ankstatv4X",4,"Banked: Underbanked status unknown"
"e12afscv2X",1,"Yes"
"e12afscv2X",2,"No"
"e12afscv2X",99,"Unknown"
"se12afsv2X",1,"Yes"
"se12afsv2X",2,"No"
"se12afsv2X",99,"Unknown"
"ncchkmov2X",1,"Yes"
"ncchkmov2X",2,"No"
"ncchkmov2X",-1,"NIU"
"ncddbnkv2X",1,"Yes"
"ncddbnkv2X",2,"No"
"ncddbnkv2X",-1,"NIU"
"incddppv2X",1,"Yes"
"incddppv2X",2,"No"
"incddppv2X",-1,"NIU"
"inccashv2X",1,"Yes"
"inccashv2X",2,"No"
"inccashv2X",-1,"NIU"
"pincothv2X",1,"Yes"
"pincothv2X",2,"No"
"pincothv2X",-1,"NIU"
"ypincccv2X",1,"Yes"
"ypincccv2X",2,"No"
"ypincccv2X",-1,"NIU"
"incnonev2X",1,"Yes"
"incnonev2X",2,"No"
"incnonev2X",-1,"NIU"
"incbnkav2X",1,"Yes"
"incbnkav2X",2,"No"
"incbnkav2X",-1,"NIU"
"incbnkov2X",1,"Yes"
"incbnkov2X",2,"No"
"incbnkov2X",-1,"NIU"
"paycashv2X",1,"Yes"
"paycashv2X",2,"No"
"paycashv2X",-1,"NIU"
"ybnkchkv2X",1,"Yes"
"ybnkchkv2X",2,"No"
"ybnkchkv2X",-1,"NIU"
"aybnkdcv2X",1,"Yes"
"aybnkdcv2X",2,"No"
"aybnkdcv2X",-1,"NIU"
"yppayccv2X",1,"Yes"
"yppayccv2X",2,"No"
"yppayccv2X",-1,"NIU"
"yppayppv2X",1,"Yes"
"yppayppv2X",2,"No"
"yppayppv2X",-1,"NIU"
"aybnkbpv2X",1,"Yes"
"aybnkbpv2X",2,"No"
"aybnkbpv2X",-1,"NIU"
"ynbnkmov2X",1,"Yes"
"ynbnkmov2X",2,"No"
"ynbnkmov2X",-1,"NIU"
"aybnkmov2X",1,"Yes"
"aybnkmov2X",2,"No"
"aybnkmov2X",-1,"NIU"
"ppayothv2X",1,"Yes"
"ppayothv2X",2,"No"
"ppayothv2X",-1,"NIU"
"paynonev2X",1,"Yes"
"paynonev2X",2,"No"
"paynonev2X",-1,"NIU"
"paybnkav2X",1,"Yes"
"paybnkav2X",2,"No"
"paybnkav2X",-1,"NIU"
"paybnkov2X",1,"Yes"
"paybnkov2X",2,"No"
"paybnkov2X",-1,"NIU"
"typbnkov2X",1,"Yes"
"typbnkov2X",2,"No"
"typbnkov2X",-1,"NIU"
"nkmob1bnkX",1,"Yes"
"nkmob1bnkX",2,"No"
"nkmob1bnkX",99,"Unknown"
"nkmob1bnkX",-1,"NIU"
"nkmob2bnkX",1,"Yes"
"nkmob2bnkX",2,"No"
"nkmob2bnkX",99,"Unknown"
"nkmob2bnkX",-1,"NIU"
"nkmob3bnkX",1,"Yes"
"nkmob3bnkX",2,"No"
"nkmob3bnkX",99,"Unknown"
"nkmob3bnkX",-1,"NIU"
"nkmob4bnkX",1,"Yes"
"nkmob4bnkX",2,"No"
"nkmob4bnkX",99,"Unknown"
"nkmob4bnkX",-1,"NIU"
"nkmob5bnkX",1,"Yes"
"nkmob5bnkX",2,"No"
"nkmob5bnkX",99,"Unknown"
"nkmob5bnkX",-1,"NIU"
"nkmob6bnkX",1,"Yes"
"nkmob6bnkX",2,"No"
"nkmob6bnkX",99,"Unknown"
"nkmob6bnkX",-1,"NIU"
"nkmob7bnkX",1,"Yes"
"nkmob7bnkX",2,"No"
"nkmob7bnkX",99,"Unknown"
"nkmob7bnkX",-1,"NIU"
"nkmob8bnkX",1,"Yes"
"nkmob8bnkX",2,"No"
"nkmob8bnkX",99,"Unknown"
"nkmob8bnkX",-1,"NIU"
"nkmob9bnkX",1,"Yes"
"nkmob9bnkX",2,"No"
"nkmob9bnkX",99,"Unknown"
"nkmob9bnkX",-1,"NIU"
"cred12intX",1,"Yes"
"cred12intX",2,"No"
"cred12intX",-1,"NIU"
"ed12undemX",1,"Yes"
"ed12undemX",2,"No"
"ed12undemX",-1,"NIU"
"ypbnkoundX",1,"Used only bank methods to pay bills and receive income"
"ypbnkoundX",2,"Did not exclusively use bank methods to pay bills and receive income"
"ypbnkoundX",-1,"NIU"
"gtmetstaX",1,"Metropolitan area"
"gtmetstaX",2,"Not in metropolitan area"
"gtmetstaX",3,"Not identified"
"tsta5yr03X",1,"Metropolitan area"
"tsta5yr03X",2,"Not in metropolitan area"
"tsta5yr03X",3,"Not identified"
"tsta5yr13X",1,"Metropolitan area"
"tsta5yr13X",2,"Not in metropolitan area"
"tsta5yr13X",3,"Not identified"
"bnkprevv2X",1,"Once had bank account"
"bnkprevv2X",2,"Never had bank account"
"bnkprevv2X",-1,"NIU"
"bnkfutrv2X",1,"Very likely"
"bnkfutrv2X",2,"Somewhat likely"
"bnkfutrv2X",3,"Not very likely"
"bnkfutrv2X",4,"Not at all likely"
"bnkfutrv2X",-1,"NIU"
"kprevlyv2X",1,"Had bank account within last year"
"kprevlyv2X",2,"Had bank account more than 1 year ago"
"kprevlyv2X",3,"Never had bank account"
"kprevlyv2X",-1,"NIU"
"kprevlyv2X",98,"Previously banked, recency unknown"
